,p0_is_free,p1_is_free,p2_is_free,stack_size
1358,False,False,True,841
1359,False,False,True,842
1360,False,False,True,843
1361,False,False,True,844
1362,False,False,True,845
1363,True,False,False,845
1364,False,False,False,845
1365,False,True,False,846
1366,False,False,False,846
1367,False,False,False,847
1368,False,False,False,848
1369,False,False,False,849
1370,True,False,False,850
1371,False,False,False,850
1372,False,False,True,851
1373,False,True,True,852
1374,False,False,True,852
1375,False,False,False,852
1376,False,False,False,853
1377,True,False,False,854
1378,True,True,False,855
1379,False,True,False,855
1380,True,False,False,855
1381,True,False,False,856
1382,True,False,False,857
1383,True,False,True,858
1384,True,False,True,859
1385,False,False,True,859
1386,False,True,False,859
1387,True,True,False,860
1388,True,False,False,860
1389,True,False,False,861
1390,True,False,False,862
1391,True,False,False,863
1392,True,True,False,864
1393,True,False,True,864
1394,False,False,True,864
1395,False,False,True,865
1396,False,False,True,866
1397,False,True,False,866
1398,False,True,False,867
1399,False,False,False,867
1400,False,False,False,868
1401,False,False,False,869
1402,False,False,True,870
1403,True,False,True,871
1404,False,True,True,871
1405,False,True,True,872
1406,False,True,True,873
1407,False,True,True,874
1408,False,True,False,874
1409,False,False,False,874
1410,False,False,False,875
1411,False,False,False,876
1412,False,False,False,877
1413,True,False,False,878
1414,True,False,False,879
1415,False,False,False,879
1416,False,False,False,880
1417,False,True,True,881
1418,False,False,False,880
1419,False,False,False,881
1420,False,False,False,882
1421,False,False,False,883
1422,True,False,False,884
1423,False,False,False,884
1424,False,False,False,885
1425,False,False,True,886
1426,True,False,False,886
1427,True,True,False,887
1428,False,False,False,886
1429,False,False,False,887
1430,False,False,False,888
1431,False,False,False,889
1432,True,True,False,890
1433,False,True,False,890
1434,True,True,True,891
1435,True,False,False,890
1436,True,False,False,891
1437,True,False,False,892
1438,True,False,False,893
1439,True,True,False,894
1440,True,True,True,895
1441,True,False,False,894
1442,True,False,False,895
1443,True,False,False,896
1444,False,False,False,896
1445,False,False,True,897
1446,False,False,False,897
1447,True,False,False,898
1448,True,False,False,899
1449,False,False,False,899
1450,False,True,False,900
1451,False,True,False,901
1452,False,True,False,902
1453,False,True,False,903
1454,False,True,True,904
1455,False,False,False,903
1456,False,False,False,904
1457,False,False,True,905
1458,True,False,True,906
1459,True,False,False,906
1460,True,False,False,907
1461,True,False,False,908
1462,False,False,False,908
1463,False,True,False,909
1464,False,False,False,909
1465,True,False,True,910
1466,False,False,True,910
1467,False,False,True,911
1468,False,False,True,912
1469,False,False,False,912
1470,False,False,False,913
1471,False,True,True,914
1472,False,True,True,915
1473,True,False,True,915
1474,False,False,True,915
1475,True,False,True,916
1476,False,True,False,915
1477,False,True,False,916
1478,False,False,False,916
1479,False,False,False,917
1480,False,False,False,918
1481,False,False,False,919
1482,False,True,False,920
1483,True,False,False,920
1484,True,False,True,921
1485,True,False,True,922
1486,True,False,True,923
1487,True,False,False,923
1488,True,False,False,924
1489,True,False,False,925
1490,True,True,False,926
1491,False,True,False,926
1492,True,True,False,927
1493,True,True,False,928
1494,False,True,False,928
1495,False,False,True,928
1496,False,False,True,929
1497,False,True,True,930
1498,True,False,True,930
1499,False,False,False,929
1500,False,True,True,930
1501,False,False,False,929
1502,False,False,False,930
1503,False,True,False,931
1504,False,True,True,932
1505,False,True,False,932
1506,False,True,False,933
1507,False,True,False,934
1508,True,True,False,935
1509,False,True,False,935
1510,False,True,False,936
1511,False,False,True,936
1512,False,False,True,937
1513,False,False,True,938
1514,True,False,False,938
1515,False,False,False,938
1516,False,False,False,939
1517,False,True,False,940
1518,False,True,False,941
1519,False,True,True,942
1520,True,False,False,941
1521,False,False,False,941
1522,False,False,False,942
1523,True,False,False,943
1524,False,True,False,943
1525,False,True,False,944
1526,False,True,True,945
1527,False,False,False,944
1528,False,False,False,945
1529,True,False,False,946
1530,True,False,False,947
1531,False,False,False,947
1532,False,False,False,948
1533,True,False,True,949
1534,True,False,False,949
1535,True,True,False,950
1536,True,False,False,950
1537,True,True,False,951
1538,True,True,False,952
1539,True,False,False,952
1540,True,False,False,953
1541,False,False,False,953
1542,False,False,True,954
1543,True,False,True,955
1544,True,False,True,956
1545,False,False,True,956
1546,False,True,False,956
1547,False,True,False,957
1548,True,False,False,957
1549,True,False,False,958
1550,True,False,False,959
1551,True,False,False,960
1552,True,True,True,961
1553,True,False,False,960
1554,True,False,True,961
1555,True,False,False,961
1556,True,True,False,962
1557,False,True,False,962
1558,False,False,False,962
1559,False,False,True,963
1560,False,False,False,963
1561,False,False,False,964
1562,False,False,False,965
1563,False,False,False,966
1564,True,False,True,967
1565,False,False,True,967
1566,False,False,False,967
1567,False,True,False,968
1568,False,True,False,969
1569,False,True,False,970
1570,True,True,False,971
1571,True,False,False,971
1572,True,False,True,972
1573,False,True,True,972
1574,False,False,False,971
1575,False,False,False,972
1576,False,False,False,973
1577,False,False,False,974
1578,False,True,False,975
1579,False,False,False,975
1580,False,False,False,976
1581,False,False,False,977
1582,True,False,False,978
1583,False,False,True,978
1584,False,False,True,979
1585,False,False,True,980
1586,False,False,True,981
1587,False,False,True,982
1588,False,True,False,982
1589,False,False,False,982
1590,True,False,False,983
1591,True,False,False,984
1592,True,False,False,985
1593,False,False,False,985
1594,True,False,True,986
1595,True,True,True,987
1596,True,False,True,987
1597,False,False,True,987
1598,False,True,False,987
1599,False,True,False,988
1600,False,False,False,988
1601,False,False,False,989
1602,False,False,False,990
1603,False,False,False,991
1604,True,False,False,992
1605,True,False,False,993
1606,True,True,False,994
1607,True,False,True,994
1608,False,False,True,994
1609,True,False,False,994
1610,True,False,False,995
1611,False,False,False,995
1612,False,False,False,996
1613,False,False,True,997
1614,False,False,True,998
1615,True,True,False,998
1616,True,True,True,999
1617,True,False,False,998
1618,True,False,False,999
1619,True,False,False,1000
1620,True,False,False,1001
1621,False,False,False,1001
1622,False,False,False,1002
1623,False,False,False,1003
1624,False,False,False,1004
1625,False,True,False,1005
1626,False,True,True,1006
1627,False,True,True,1007
1628,False,True,True,1008
1629,True,True,True,1009
1630,False,False,True,1008
1631,False,False,False,1008
1632,False,False,False,1009
1633,False,False,False,1010
1634,False,False,False,1011
1635,False,False,False,1012
1636,False,True,False,1013
1637,False,False,False,1013
1638,True,False,True,1014
1639,False,True,True,1014
1640,False,True,True,1015
1641,False,True,False,1015
1642,False,True,False,1016
1643,False,True,False,1017
1644,True,False,False,1017
1645,False,False,False,1017
1646,False,False,False,1018
1647,False,False,False,1019
1648,False,False,False,1020
1649,False,False,False,1021
1650,False,True,True,1022
1651,False,False,False,1021
1652,False,False,False,1022
1653,True,False,False,1023
1654,True,False,False,1024
1655,True,False,True,1025
1656,True,False,False,1025
1657,True,False,False,1026
1658,True,True,False,1027
1659,False,True,True,1027
1660,False,True,True,1028
1661,False,True,True,1029
1662,False,False,True,1029
1663,True,False,False,1029
1664,True,False,False,1030
1665,True,False,False,1031
1666,False,False,False,1031
1667,False,False,False,1032
1668,False,False,False,1033
1669,False,False,True,1034
1670,False,False,False,1034
1671,False,True,False,1035
1672,False,True,False,1036
1673,True,False,False,1036
1674,True,False,True,1037
1675,True,False,False,1037
1676,False,False,False,1037
1677,False,False,True,1038
1678,False,False,False,1038
1679,False,True,False,1039
1680,False,False,False,1039
1681,False,False,False,1040
1682,False,True,True,1041
1683,False,True,False,1041
1684,False,False,False,1041
1685,True,False,False,1042
1686,True,False,False,1043
1687,True,False,False,1044
1688,False,False,False,1044
1689,False,False,True,1045
1690,False,True,True,1046
1691,False,True,False,1046
1692,False,True,False,1047
1693,False,False,False,1047
1694,False,False,False,1048
1695,False,False,True,1049
1696,False,True,False,1049
1697,True,True,True,1050
1698,False,True,False,1049
1699,False,False,False,1049
1700,False,True,False,1050
1701,True,True,False,1051
1702,False,True,False,1051
1703,False,True,False,1052
1704,True,True,True,1053
1705,True,True,False,1053
1706,False,True,False,1053
1707,False,True,False,1054
1708,False,True,False,1055
1709,False,True,True,1056
1710,False,True,False,1056
1711,False,True,False,1057
1712,False,False,False,1057
1713,False,True,False,1058
1714,True,False,False,1058
1715,True,False,True,1059
1716,True,False,False,1059
1717,True,False,False,1060
1718,True,False,False,1061
1719,True,False,True,1062
1720,True,False,True,1063
1721,False,False,True,1063
1722,False,True,True,1064
1723,False,True,False,1064
1724,True,False,False,1064
1725,True,False,False,1065
1726,False,False,True,1065
1727,False,True,True,1066
1728,False,True,True,1067
1729,False,True,True,1068
1730,True,True,True,1069
1731,False,False,True,1068
1732,False,True,False,1068
1733,False,True,False,1069
1734,False,True,False,1070
1735,False,False,False,1070
1736,False,False,False,1071
1737,False,False,False,1072
1738,False,False,False,1073
1739,False,False,True,1074
1740,True,False,True,1075
1741,False,False,False,1074
1742,False,False,False,1075
1743,False,False,False,1076
1744,True,True,False,1077
1745,False,False,False,1076
1746,False,False,False,1077
1747,False,False,False,1078
1748,False,False,True,1079
1749,True,False,False,1079
1750,False,True,True,1079
1751,False,True,True,1080
1752,False,True,True,1081
1753,False,True,False,1081
1754,False,False,False,1081
1755,False,False,False,1082
1756,False,False,True,1083
1757,False,False,True,1084
1758,False,False,True,1085
1759,True,False,True,1086
1760,True,False,False,1086
1761,False,False,False,1086
1762,False,False,False,1087
1763,True,True,False,1088
1764,True,False,False,1088
1765,False,False,False,1088
1766,False,False,True,1089
1767,False,False,True,1090
1768,False,False,True,1091
1769,False,False,True,1092
1770,False,True,True,1093
1771,True,True,True,1094
1772,False,True,False,1093
1773,False,True,False,1094
